"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"322","Hunter Long","LA","te","6","17","26.3","0","0","0","0","0","0","0","0","0","0","14.0658","10.5885","110.1385","0.7877","0.0872","0.0436","0.0346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","Chris Manhertz","NYG","te","11","17","24.5","0","0","0","0","0","0","0","0","0","0","14.5662","10.9361","99.7217","0.6054","0.0884","0.0442","0.0353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","Payne Durham","TB","te","11","17","24.4","0","0","0","0","0","0","0","0","0","0","13.4097","9.9545","102.0645","0.7047","0.081","0.0405","0.0329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","Durham Smythe","MIA","te","6","17","24.1","0","0","0","0","0","0","0","0","0","0","13.1714","10.1851","103.1739","0.6002","0.0743","0.0371","0.0413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","Robert Woods","HST","wr","14","17","58","0","0","0","0","0","0","0","0","0","0","36.386","24.4766","250.5439","1.3502","0.1814","0.0907","0.0493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","Erick All","CIN","te","12","17","22.7","0","0","0","0","0","0","0","0","0","0","12.2852","9.0479","97.3178","0.6539","0.0748","0.0374","0.0309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","Deonte Harty","BLT","wr","14","17","56.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1172","0.5586","0","574.7368","0.2645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","Jared Wiley","KC","te","6","17","21.8","0","0","0","0","0","0","0","0","0","0","11.4489","8.5856","88.9725","0.7276","0.071","0.0355","0.0294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"330","Malachi Corley","NYJ","wr","12","17","56.4","0","0","0","0","0","0","0","0","0","0","36.1392","23.4451","247.7235","1.2841","0.2475","0.1237","0.0382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","Brenton Strange","JAX","te","12","17","21.3","0","0","0","0","0","0","0","0","0","0","11.6868","8.7149","89.2864","0.6179","0.0709","0.0355","0.0159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","John Stephens Jr.","DAL","te","7","17","21.2","0","0","0","0","0","0","0","0","0","0","11.2679","8.4718","89.5968","0.6295","0.0701","0.035","0.0315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","Trenton Irwin","CIN","wr","12","17","55.9","0","0","0","0","0","0","0","0","0","0","31.0054","19.3972","262.9261","1.6447","0.2422","0.1211","0.0361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334","Devaughn Vele","DEN","wr","14","17","55.5","0","0","0","0","0","0","0","0","0","0","33.9411","20.7466","262.5081","1.3437","0.219","0.1095","0.0325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","Ronnie Bell","SF","wr","9","17","54.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0548","0.5274","0","554.4475","0.2103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","Anthony Gould","IND","wr","14","17","54.3","0","0","0","0","0","0","0","0","0","0","14.3803","8.6286","119.6535","0.5744","0.1917","0.0959","0.0132","294.8493","0.1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337","Casey Washington","ATL","wr","12","17","54","0","0","0","0","0","0","0","0","0","0","17.4459","11.2732","138.1544","0.815","0.1985","0.0992","0.0197","232.8285","0.1103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","Brevin Jordan","HST","te","14","17","18.6","0","0","0","0","0","0","0","0","0","0","10.5467","7.9096","73.9114","0.531","0.0594","0.0297","0.0335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"339","Devin Duvernay","JAX","wr","12","17","53.4","0","0","0","0","0","0","0","0","0","0","13.9128","9.8605","102.8899","0.5521","0.1906","0.0953","0.0099","290.8339","0.1445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","Nick Vannett","TEN","te","5","17","17","0","0","0","0","0","0","0","0","0","0","9.7411","7.2406","70.493","0.4504","0.0588","0.0294","0.0182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","Treylon Burks","TEN","wr","5","17","51.8","0","0","0","0","0","0","0","0","0","0","31.8026","19.305","250.0408","1.2009","0.1687","0.0844","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","Jha'Quan Jackson","TEN","wr","5","17","51.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9715","0.4858","0","519.0856","0.1935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","Pharaoh Brown","SEA","te","10","17","15.9","0","0","0","0","0","0","0","0","0","0","8.4247","6.5331","65.6283","0.4627","0.0668","0.0334","0.026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","Troy Franklin","DEN","wr","14","17","50.7","0","0","0","0","0","0","0","0","0","0","29.3818","18.1879","243.678","1.2965","0.192","0.096","0.0285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"345","Javon Baker","NE","wr","14","17","50.3","0","0","0","0","0","0","0","0","0","0","29.1959","17.4008","247.2889","1.3045","0.1837","0.0918","0.0387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346","Van Jefferson","PIT","wr","9","17","49.6","0","0","0","0","0","0","0","0","0","0","32.278","16.6929","253.1292","1.2117","0.1463","0.0731","0.0313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","MyCole Pruitt","PIT","te","9","17","13.7","0","0","0","0","0","0","0","0","0","0","7.959","5.8928","54.5516","0.3956","0.062","0.031","0.0202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","Isaiah Williams","DET","wr","5","17","47.6","0","0","0","0","0","0","0","0","0","0","28.0422","19.2953","202.6988","1.2763","0.2037","0.1018","0.0387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","Skyy Moore","KC","wr","6","17","47.2","0","0","0","0","0","0","0","0","0","0","14.3112","9.4317","102.9231","0.6871","0.1934","0.0967","0.0165","227.4431","0.112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","Marcedes Lewis","CHI","te","7","17","11.4","0","0","0","0","0","0","0","0","0","0","6.3316","4.8224","44.1449","0.3549","0.0388","0.0194","0.0183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","Parker Hesse","DET","te","5","17","10.6","0","0","0","0","0","0","0","0","0","0","5.6084","4.2887","44.1302","0.3205","0.0347","0.0173","0.0137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","Ben Sims","GB","te","10","17","10.5","0","0","0","0","0","0","0","0","0","0","5.6118","4.1788","43.8054","0.3222","0.0341","0.0171","0.0194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","DeAndre Carter","CHI","wr","7","17","44.9","0","0","0","0","0","0","0","0","0","0","14.6114","10.0678","105.0481","0.5273","0.2138","0.1069","0.0142","206.506","0.0996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","Cade Stover","HST","te","14","17","9.8","0","0","0","0","0","0","0","0","0","0","5.2733","3.9315","41.634","0.2778","0.0325","0.0163","0.0183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","Charlie Woerner","ATL","te","12","17","9.7","0","0","0","0","0","0","0","0","0","0","5.2866","3.9668","40.2618","0.2943","0.0325","0.0162","0.0112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","Cedric Tillman","CLV","wr","10","17","44.6","0","0","0","0","0","0","0","0","0","0","28.9433","17.0496","212.147","1.0061","0.1667","0.0833","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","Brenden Bates","NYJ","te","12","17","9.2","0","0","0","0","0","0","0","0","0","0","5.3146","3.8515","40.4856","0.2228","0.0319","0.0159","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","Alec Pierce","IND","wr","14","17","44.1","0","0","0","0","0","0","0","0","0","0","27.1501","14.6802","225.1915","1.0954","0.1704","0.0852","0.0162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","Lucas Krull","DEN","te","14","17","9","0","0","0","0","0","0","0","0","0","0","5.0658","3.6589","39.1189","0.2411","0.0295","0.0148","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","Charlie Kolar","BLT","te","14","17","8.8","0","0","0","0","0","0","0","0","0","0","4.7144","3.4641","37.649","0.2611","0.0279","0.014","0.0135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","Harrison Bryant","LV","te","10","17","8.7","0","0","0","0","0","0","0","0","0","0","5.166","3.9345","34.8469","0.214","0.0284","0.0142","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","Olamide Zaccheaus","WAS","wr","14","17","43.4","0","0","0","0","0","0","0","0","0","0","26.0959","15.5458","211.5484","1.0849","0.1917","0.0958","0.0197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","Quintin Morris","BUF","te","12","17","8.1","0","0","0","0","0","0","0","0","0","0","4.3691","3.2942","34.7076","0.2313","0.0349","0.0174","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","Devin Culp","TB","te","11","17","8","0","0","0","0","0","0","0","0","0","0","4.4699","3.3243","33.0615","0.2324","0.0275","0.0137","0.0112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","Jauan Jennings","SF","wr","9","17","42.9","0","0","0","0","0","0","0","0.8992","4.5942","0.0361","23.0788","15.256","193.8864","1.2296","0.1869","0.0935","0.0462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","Malik Washington","MIA","wr","6","17","42.4","0","0","0","0","0","0","0","0","0","0","23.9686","16.0051","189.8896","1.1685","0.1689","0.0845","0.0459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","Nick Muse","MIN","te","6","4","7.3","0","0","0","0","0","0","0","0","0","0","4.1169","3.0089","30.8464","0.1955","0.0248","0.0124","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","Jake Bobo","SEA","wr","10","17","42.2","0","0","0","0","0","0","0","0","0","0","24.2211","15.9368","188.8995","1.1713","0.1598","0.0799","0.0398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","Noah Brown","WAS","wr","14","17","42","0","0","0","0","0","0","0","0","0","0","26.0959","15.1245","207.9336","0.9656","0.1661","0.0831","0.0162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","Ian Thomas","CAR","te","11","17","5.6","0","0","0","0","0","0","0","0","0","0","3.6753","2.8134","19.9196","0.1404","0.0214","0.0107","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","Kameron Johnson","TB","wr","11","17","40.4","0","0","0","0","0","0","0","0","0","0","12.8509","8.2655","104.1149","0.5999","0.1471","0.0736","0.0171","175.4216","0.0813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","Luke McCaffrey","WAS","wr","14","17","40.2","0","0","0","0","0","0","0","0","0","0","24.5302","15.4139","188.706","0.9361","0.1627","0.0814","0.0231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373","Britain Covey","PHI","wr","5","17","39.9","0","0","0","0","0","0","0","0","0","0","1.5408","1.0318","11.2019","0.0607","0.9011","0.4506","0.0015","386.9347","0.0773","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"374","Bo Melton","GB","wr","10","17","39.5","0","0","0","0","0","0","0","0","0","0","22.4473","14.7413","177.8537","1.1134","0.1469","0.0734","0.0403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","Devontez Walker","BLT","wr","14","17","39","0","0","0","0","0","0","0","0","0","0","21.2147","13.1294","188.429","1.1237","0.1386","0.0693","0.0324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376","Scott Miller","PIT","wr","9","17","38.9","0","0","0","0","0","0","0","0","0","0","15.9179","9.6296","100.0996","0.5087","0.1443","0.0721","0.0193","157.1051","0.0698","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"377","Marquez Valdes-Scantling","BUF","wr","12","17","38.9","0","0","0","0","0","0","0","0","0","0","22.3917","12.1699","202.6114","1.0469","0.1368","0.0684","0.0169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"378","Tim Jones","JAX","wr","12","17","36.6","0","0","0","0","0","0","0","0","0","0","22.2605","14.7715","161.3656","0.9101","0.1506","0.0753","0.0162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"379","David Moore","CAR","wr","11","17","36","0","0","0","0","0","0","0","0","0","0","9.1884","5.6638","74.7107","0.4837","0.1246","0.0623","0.007","193.2672","0.0976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"380","Justin Watson","KC","wr","6","17","35.9","0","0","0","0","0","0","0","0","0","0","18.8908","10.4246","184.6799","1.1472","0.1281","0.064","0.0174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"381","Laviska Shenault Jr.","SEA","wr","10","17","32.6","0","0","0","0","0","0","0","0","0","0","5.2654","4.2657","31.6723","0.2118","0.1379","0.0689","0.0103","232.8934","0.1089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382","Tyler Johnson","LA","wr","6","17","32.3","0","0","0","0","0","0","0","0","0","0","2.8132","1.8718","22.2251","0.136","0.1112","0.0556","0.0037","268.2241","0.1174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383","Jalen Brooks","DAL","wr","7","17","30.5","0","0","0","0","0","0","0","0","0","0","16.9018","11.0594","143.5451","0.8021","0.1149","0.0574","0.0249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"384","John Metchie III","HST","wr","14","17","30.1","0","0","0","0","0","0","0","0","0","0","18.4567","11.7037","136.5082","0.7504","0.1166","0.0583","0.0317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"385","Jalen Nailor","MIN","wr","6","17","29.7","0","0","0","0","0","0","0","0","0","0","17.3959","10.7736","141.399","0.7668","0.111","0.0555","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"386","Bub Means","NO","wr","12","17","28.8","0","0","0","0","0","0","0","0","0","0","16.0716","9.9991","140.3533","0.7586","0.1055","0.0528","0.0143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"387","Steven Sims","HST","wr","14","17","26.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0854","0.0427","0","263.8124","0.1082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"388","Nick Westbrook-Ikhine","TEN","wr","5","17","26.7","0","0","0","0","0","0","0","0","0","0","14.5594","8.98","129.9885","0.7436","0.0777","0.0389","0.0258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389","Mason Tipton","NO","wr","12","17","24.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0833","0.0417","0","244.0819","0.104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"390","A.T. Perry","NO","wr","12","17","24.4","0","0","0","0","0","0","0","0","0","0","13.393","8.2942","119.2948","0.6779","0.0844","0.0422","0.0114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"391","Byron Pringle","WAS","wr","14","17","24.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0973","0.0487","0","239.2189","0.0948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"392","Mack Hollins","BUF","wr","12","17","24","0","0","0","0","0","0","0","0","0","0","13.6535","8.8614","113.2079","0.6166","0.0728","0.0364","0.0138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"393","Mecole Hardman Jr.","KC","wr","6","17","23.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0792","0.0396","0","227.0417","0.1122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394","Zay Jones","ARZ","wr","11","12","21.9","0","0","0","0","0","0","0","0","0","0","15.1306","9.4463","94.2264","0.4785","0.062","0.031","0.0237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395","Zach Pascal","ARZ","wr","11","17","20.8","0","0","0","0","0","0","0","0","0","0","13.9491","8.8618","88.7607","0.476","0.0879","0.044","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396","KhaDarel Hodge","ATL","wr","12","17","20.4","0","0","0","0","0","0","0","0","0","0","10.5733","6.7399","99.4926","0.5975","0.0656","0.0328","0.0222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"397","Ramel Keyton","LV","wr","10","17","18.1","0","0","0","0","0","0","0","0","0","0","10.3319","6.2369","88.8229","0.47","0.0658","0.0329","0.0135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"398","Jamari Thrash","CLV","wr","10","17","17.7","0","0","0","0","0","0","0","0","0","0","10.7924","6.6304","84.8583","0.4094","0.07","0.035","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399","Trent Sherfield","MIN","wr","6","17","16.3","0","0","0","0","0","0","0","0","0","0","10.5429","6.1069","75.564","0.4056","0.0544","0.0272","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400","Jordan Whittington","LA","wr","6","17","15.9","0","0","0","0","0","0","0","0","0","0","9.0021","6.034","72.0037","0.4268","0.0637","0.0318","0.0122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"401","Ryan Flournoy","DAL","wr","7","17","15.1","0","0","0","0","0","0","0","0","0","0","8.4509","5.5091","69.7933","0.4163","0.0582","0.0291","0.0126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"402","Johnny Wilson","PHI","wr","5","17","13.9","0","0","0","0","0","0","0","0","0","0","7.704","4.7814","69.0889","0.3579","0.0505","0.0252","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"403","Allen Lazard","NYJ","wr","12","17","13","0","0","0","0","0","0","0","0","0","0","7.9719","4.7586","62.4487","0.3252","0.0361","0.018","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"404","Jacob Cowing","SF","wr","9","17","13","0","0","0","0","0","0","0","0","0","0","7.6929","5.165","56.0667","0.3512","0.0545","0.0273","0.0194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405","Justin Fields","PIT","qb","9","17","146.5","0","147.4756","231.1003","1697.6476","8.6573","6.6611","35.0341","39.6907","365.3741","2.1247","0","0","0","0","6.0289","3.0145","0.3783","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406","Jalen Reagor","NE","wr","14","4","7.3","0","0","0","0","0","0","0","0","0","0","4.7286","2.4317","36.9405","0.1802","0.0241","0.012","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
