season ,season_type ,week ,player_display_name   ,player_position ,team_abbr ,efficiency          ,percent_attempts_gte_eight_defenders ,avg_time_to_los    ,rush_attempts ,rush_yards ,expected_rush_yards ,rush_yards_over_expected ,avg_rush_yards      ,rush_yards_over_expected_per_att ,rush_pct_over_expected ,rush_touchdowns ,player_gsis_id ,player_first_name ,player_last_name ,player_jersey_number ,player_short_name ,Player_x              ,Team_x ,ATT   ,YDS       ,TDS ,REC_x ,YDS.1 ,TDS.1 ,FL_x ,FPTS_x ,Oline_Rank ,depth_chart_num ,Player_y              ,PassTD ,INT ,SACKS ,RecTD ,RUSH_ATT ,RushTD ,RUSH_RECEIVE_TD ,TD.1 ,LG   ,20+  ,FL_y ,FPTS_y ,FPTS/G ,ROST   ,AIR/A ,PKT TIME ,SK ,KNCK ,HRRY ,BLITZ ,POOR ,RZ ATT ,RTG ,CMP ,PassATT ,PCT ,PassYDS ,Y/A ,Y/ATT ,YBCON ,YBCON/ATT ,YACON/ATT ,TK LOSS ,TK LOSS YDS ,LNG TD ,YACON.1 ,RushATT ,RushYDS ,YBC ,YBC/R ,AIR/R ,YAC ,YAC/R ,YACON/R ,% TM ,CATCHABLE ,RecYDS ,Y/R  ,AIR ,DROP ,YACON ,BRKTKL ,LNG  ,RZ TGT ,REC_y ,TGT  ,10+ YDS ,20+ YDS ,30+ YDS ,40+ YDS ,50+ YDS ,Rank  ,G    ,Pos ,Team_y ,week1Targets ,week2Targets ,week3Targts ,week4Targets ,week5Targets ,week6Targets ,week7Targets ,week8Targets ,week9Targets ,week10Targets ,week11Targets ,week12Targets ,week13Targets ,week14Targets ,week15Targets ,week16Targets ,week17Targets ,week18Targets ,TTL  ,AVG
  2023 ,REG         ,   7 ,Tyler Allgeier        ,RB              ,ATL       , 5.715084745762713  ,                 57.14285714285714   ,2.90485            ,           21 ,        59 , 76.2198661540702   ,-22.219866154070203      , 2.8095238095238093 ,-1.11099330770351                ,    0.3                ,              0 ,00-0037263     ,Tyler             ,Allgeier         ,                  25 ,T.Allgeier        ,Tyler Allgeier        ,ATL    ,150.7 ,702.6     ,3.3 , 12.3 ,104.9 ,  0.6 , 0.3 , 115.9 ,         4 ,2               ,Tyler Allgeier        ,       ,    ,      ,      ,         ,       ,            4.0 , 1.0 ,31.0 , 3.0 , 0.0 , 137.6 ,   8.1 ,41.6%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.7 ,  3.7 ,320.0 ,      1.7 ,      2.0 ,   17.0 ,-38.0       ,  31.0 ,   35.0 ,  186.0 ,683     ,    ,      ,      ,    ,      ,        ,     ,          , 193.0 ,10.7 ,    ,     ,363.0 ,  15.0 ,31.0 ,   2.0 , 18.0 ,23.0 ,   13.0 ,    2.0 ,    1.0 ,    0.0 ,    0.0 , 36.0 ,17.0 ,RB  ,ATL    ,3            ,0            ,3           ,2            ,1            ,1            ,3            ,0            ,3            ,1             ,bye           ,0             ,0             ,0             ,1             ,1             ,1             ,3             ,23.0 ,1.4
  2023 ,REG         ,   7 ,Javonte Williams      ,RB              ,DEN       , 3.033536585365854  ,                 40.0                ,2.757285714285714  ,           15 ,        82 , 48.58263563646857  ,33.41736436353143        , 5.466666666666667  ,2.227824290902096                ,    0.5333333333333333 ,              0 ,00-0036997     ,Javonte           ,Williams         ,                  33 ,J.Williams        ,Javonte Williams      ,DEN    ,177.4 ,786.0     ,4.4 , 37.0 ,239.9 ,  1.7 , 1.4 , 173.1 ,         7 ,1               ,Javonte Williams      ,       ,    ,      ,      ,         ,       ,            3.0 , 2.0 ,21.0 , 2.0 , 1.0 , 179.2 ,  11.2 ,89.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.6 ,  3.6 ,435.0 ,      2.0 ,      1.6 ,   25.0 ,-55.0       ,   3.0 ,   53.0 ,  217.0 ,774     ,    ,      ,      ,    ,      ,        ,     ,          , 228.0 , 4.9 ,    ,     ,339.0 ,  10.0 ,21.0 ,   3.0 , 47.0 ,58.0 ,   21.0 ,    2.0 ,    0.0 ,    0.0 ,    0.0 , 29.0 ,16.0 ,RB  ,DEN    ,6            ,3            ,3           ,3            ,-            ,0            ,4            ,3            ,bye          ,4             ,2             ,6             ,3             ,4             ,2             ,3             ,3             ,9             ,58.0 ,3.6
  2023 ,REG         ,   7 ,Darrynton Evans       ,RB              ,CHI       , 5.832499999999999  ,                 42.857142857142854  ,3.100230769230769  ,           14 ,        48 , 47.757834104552266 ,-1.7578341045522663      , 3.4285714285714284 ,-0.135218008042482               ,    0.3846153846153846 ,              0 ,00-0036297     ,Darrynton         ,Evans            ,                  25 ,D.Evans           ,Darrynton Evans       ,BUF    ,  0.0 ,121.0     ,1.0 ,  7.0 , 49.0 ,  0.0 , 0.0 ,  30.0 ,        19 ,-1              ,Darrynton Evans       ,       ,    ,      ,      ,         ,       ,            1.0 , 0.0 ,13.0 , 0.0 , 0.0 ,  30.0 ,   5.0 ,0.1%   ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.8 ,  3.8 ,102.0 ,      3.2 ,      0.6 ,    2.0 ,-6.0        ,  11.0 ,   12.0 ,   32.0 ,121     ,    ,      ,      ,    ,      ,        ,     ,          ,  49.0 , 7.0 ,    ,     , 19.0 ,   0.0 ,13.0 ,   2.0 ,  7.0 ,12.0 ,    5.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 83.0 , 6.0 ,RB  ,MIA    ,-            ,-            ,-           ,-            ,-            ,1            ,3            ,4            ,2            ,2             ,-             ,0             ,-             ,-             ,-             ,-             ,-             ,-             ,12.0 ,2.0
  2023 ,REG         ,   7 ,A.J. Dillon           ,RB              ,GB        , 3.961311475409836  ,                  6.666666666666667  ,2.6816153846153843 ,           15 ,        61 , 57.42198733724837  ,3.5780126627516324       , 4.066666666666666  ,0.2385341775167755               ,    0.5333333333333333 ,              0 ,00-0036265     ,Algiers           ,Dillon           ,                  28 ,A.Dillon          ,                      ,       ,      ,          ,    ,      ,      ,      ,     ,       ,        11 ,2               ,                      ,       ,    ,      ,      ,         ,       ,                ,     ,     ,     ,     ,       ,       ,       ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,    ,      ,      ,          ,          ,        ,            ,       ,        ,        ,        ,    ,      ,      ,    ,      ,        ,     ,          ,       ,     ,    ,     ,      ,       ,     ,       ,      ,     ,        ,        ,        ,        ,        ,      ,     ,    ,       ,             ,             ,            ,             ,             ,             ,             ,             ,             ,              ,              ,              ,              ,              ,              ,              ,              ,              ,     , 
  2023 ,REG         ,   7 ,Emari Demercado       ,RB              ,ARI       , 3.545689655172414  ,                 38.46153846153847   ,2.8674166666666667 ,           13 ,        58 , 60.38701160853195  ,-2.3870116085319495      , 4.461538461538462  ,-0.1836162775793807              ,    0.3846153846153846 ,              0 ,00-0038705     ,Emari             ,Demercado        ,                  31 ,E.Demercado       ,Emari Demercado       ,ARI    , 94.0 ,341.3     ,1.6 , 16.7 ,117.7 ,  0.2 , 0.3 ,  73.2 ,        25 ,2               ,Emari Demercado       ,       ,    ,      ,      ,         ,       ,            2.0 , 0.0 ,49.0 , 3.0 , 0.0 ,  73.3 ,   5.2 ,4.4%   ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.9 ,  4.9 ,171.0 ,      2.9 ,      1.9 ,    5.0 ,-8.0        ,  49.0 ,   13.0 ,   58.0 ,284     ,    ,      ,      ,    ,      ,        ,     ,          , 119.0 , 5.7 ,    ,     ,113.0 ,   2.0 ,49.0 ,   1.0 , 21.0 ,30.0 ,    5.0 ,    1.0 ,    1.0 ,    1.0 ,    0.0 , 57.0 ,14.0 ,RB  ,ARI    ,0            ,2            ,0           ,4            ,3            ,1            ,5            ,1            ,-            ,-             ,-             ,0             ,0             ,bye           ,3             ,8             ,3             ,0             ,30.0 ,2.1
  2023 ,REG         ,   7 ,Rachaad White         ,RB              ,TB        , 5.222647058823529  ,                 23.076923076923077  ,2.6826363636363637 ,           13 ,        34 , 44.07056599668267  ,-23.070565996682667      , 2.6153846153846154 ,-1.9225471663902225              ,    0.25               ,              0 ,00-0037256     ,Rachaad           ,White            ,                   1 ,R.White           ,Rachaad White         ,TB     ,216.2 ,930.8     ,4.8 , 50.3 ,407.6 ,  2.2 , 3.3 , 219.4 ,        13 ,1               ,Rachaad White         ,       ,    ,      ,      ,         ,       ,            6.0 , 3.0 ,38.0 , 5.0 , 2.0 , 267.9 ,  15.8 ,97.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.6 ,  3.6 ,604.0 ,      2.2 ,      1.4 ,   17.0 ,-40.0       ,   4.0 ,  119.0 ,  272.0 ,990     ,    ,      ,      ,    ,      ,        ,     ,          , 549.0 , 8.6 ,    ,     ,386.0 ,   9.0 ,38.0 ,   8.0 , 64.0 ,70.0 ,   21.0 ,    3.0 ,    2.0 ,    0.0 ,    0.0 ,  4.0 ,17.0 ,RB  ,TB     ,2            ,5            ,3           ,3            ,bye          ,4            ,6            ,7            ,4            ,3             ,7             ,2             ,5             ,2             ,2             ,7             ,4             ,4             ,70.0 ,4.1
  2023 ,REG         ,   7 ,Cordarrelle Patterson ,RB              ,ATL       , 3.909464285714286  ,                 30.0                ,3.3934444444444445 ,           10 ,        56 , 48.08157508357612  ,7.918424916423881        , 5.6                ,0.7918424916423881               ,    0.4                ,              0 ,00-0030578     ,Cordarrelle       ,Patterson        ,                  84 ,C.Patterson       ,Cordarrelle Patterson ,ATL    , 67.7 ,272.5     ,1.8 , 18.0 ,136.0 ,  0.9 , 0.1 ,  74.7 ,         4 ,-1              ,Cordarrelle Patterson ,       ,    ,      ,      ,         ,       ,            0.0 , 1.0 ,18.0 , 0.0 , 0.0 ,  36.9 ,   2.6 ,2.0%   ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.6 ,  3.6 , 92.0 ,      1.8 ,      1.8 ,    5.0 ,-12.0       ,   0.0 ,   10.0 ,   50.0 ,181     ,    ,      ,      ,    ,      ,        ,     ,          ,  38.0 , 4.2 ,    ,     , 89.0 ,   2.0 ,18.0 ,   2.0 ,  9.0 ,12.0 ,    5.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 79.0 ,14.0 ,RB  ,ATL    ,-            ,-            ,-           ,0            ,1            ,1            ,0            ,0            ,1            ,2             ,bye           ,0             ,2             ,0             ,3             ,2             ,0             ,0             ,12.0 ,0.9
  2023 ,REG         ,   7 ,Gus Edwards           ,RB              ,BAL       , 3.6359375          ,                 28.57142857142857   ,2.7383333333333333 ,           14 ,        64 , 58.03941634241324  ,5.96058365758676         , 4.571428571428571  ,0.4257559755419114               ,    0.2142857142857142 ,              1 ,00-0034184     ,Gus               ,Edwards          ,                  35 ,G.Edwards         ,Gus Edwards           ,LAC    ,124.1 ,665.7     ,5.5 ,  7.8 , 85.0 ,  0.1 , 1.3 , 113.8 ,         5 ,1               ,Gus Edwards           ,       ,    ,      ,      ,         ,       ,           13.0 , 0.0 ,42.0 , 8.0 , 2.0 , 187.0 ,  11.0 ,76.9%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.1 ,  4.1 ,514.0 ,      2.6 ,      1.5 ,   13.0 ,-25.0       ,   7.0 ,   12.0 ,  198.0 ,810     ,    ,      ,      ,    ,      ,        ,     ,          , 180.0 ,15.0 ,    ,     ,296.0 ,  11.0 ,42.0 ,   0.0 , 12.0 ,13.0 ,   15.0 ,    6.0 ,    1.0 ,    1.0 ,    0.0 , 25.0 ,17.0 ,RB  ,BAL    ,0            ,0            ,0           ,3            ,0            ,1            ,1            ,2            ,0            ,1             ,2             ,1             ,bye           ,0             ,1             ,1             ,0             ,0             ,13.0 ,0.8
  2023 ,REG         ,   7 ,Isiah Pacheco         ,RB              ,KC        , 6.0165625          ,                  7.6923076923076925 ,2.6093333333333333 ,           13 ,        32 , 60.3079965413333   ,-28.307996541333303      , 2.4615384615384617 ,-2.1775381954871773              ,    0.2307692307692307 ,              0 ,00-0037197     ,Isiah             ,Pacheco          ,                  10 ,I.Pacheco         ,Isiah Pacheco         ,KC     ,195.7 ,911.6     ,7.5 , 27.5 ,199.2 ,  0.9 , 1.5 , 185.8 ,        18 ,1               ,Isiah Pacheco         ,       ,    ,      ,      ,         ,       ,            7.0 , 2.0 ,48.0 ,11.0 , 1.0 , 213.9 ,  15.3 ,95.0%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.6 ,  4.6 ,560.0 ,      2.7 ,      1.8 ,   14.0 ,-32.0       ,  48.0 ,   42.0 ,  205.0 ,935     ,    ,      ,      ,    ,      ,        ,     ,          , 244.0 , 5.5 ,    ,     ,375.0 ,  15.0 ,48.0 ,   8.0 , 44.0 ,49.0 ,   20.0 ,    6.0 ,    4.0 ,    1.0 ,    0.0 , 15.0 ,14.0 ,RB  ,KC     ,4            ,2            ,3           ,3            ,1            ,6            ,4            ,4            ,1            ,bye           ,1             ,5             ,4             ,-             ,-             ,4             ,7             ,-             ,49.0 ,3.5
  2023 ,REG         ,   7 ,Alvin Kamara          ,RB              ,NO        , 4.4033870967741935 ,                 47.05882352941176   ,2.724              ,           17 ,        62 , 57.296917070216814 ,6.703082929783186        , 3.647058823529412  ,0.4189426831114491               ,    0.4375             ,              0 ,00-0033906     ,Alvin             ,Kamara           ,                  41 ,A.Kamara          ,Alvin Kamara          ,NO     ,181.4 ,745.7     ,4.2 , 48.4 ,405.3 ,  1.8 , 1.0 , 197.3 ,        23 ,1               ,Alvin Kamara          ,       ,    ,      ,      ,         ,       ,            5.0 , 1.0 ,17.0 , 0.0 , 0.0 , 233.0 ,  17.9 ,98.6%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.9 ,  3.9 ,424.0 ,      2.4 ,      1.5 ,   15.0 ,-25.0       ,  16.0 ,  128.0 ,  180.0 ,694     ,    ,      ,      ,    ,      ,        ,     ,          , 466.0 , 6.2 ,    ,     ,270.0 ,   7.0 ,17.0 ,   8.0 , 75.0 ,86.0 ,   15.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 11.0 ,13.0 ,RB  ,NO     ,-            ,-            ,-           ,14           ,3            ,8            ,14           ,5            ,5            ,7             ,bye           ,5             ,8             ,4             ,5             ,6             ,2             ,-             ,86.0 ,6.6
  2023 ,REG         ,   7 ,Royce Freeman         ,RB              ,LAR       , 2.668484848484849  ,                  0.0                ,2.573583333333333  ,           12 ,        66 , 54.11710192087307  ,11.882898079126932       , 5.5                ,0.990241506593911                ,    0.5833333333333334 ,              0 ,00-0034838     ,Royce             ,Freeman          ,                  24 ,R.Freeman         ,Royce Freeman         ,LAR    , 70.0 ,291.5     ,1.1 ,  1.0 , 68.5 ,  0.1 , 0.2 ,  43.3 ,        14 ,-1              ,Royce Freeman         ,       ,    ,      ,      ,         ,       ,            2.0 , 0.0 ,23.0 , 1.0 , 0.0 ,  46.2 ,   4.2 ,8.3%   ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.1 ,  4.1 ,180.0 ,      2.3 ,      1.8 ,    5.0 ,-15.0       ,  23.0 ,    2.0 ,   77.0 ,319     ,    ,      ,      ,    ,      ,        ,     ,          ,  13.0 ,13.0 ,    ,     ,139.0 ,   8.0 ,23.0 ,   0.0 ,  1.0 , 2.0 ,    7.0 ,    1.0 ,    0.0 ,    0.0 ,    0.0 , 67.0 ,11.0 ,RB  ,LAR    ,-            ,-            ,0           ,0            ,-            ,-            ,0            ,0            ,1            ,bye           ,0             ,0             ,0             ,0             ,0             ,-             ,-             ,1             , 2.0 ,0.2
  2023 ,REG         ,   7 ,James Cook            ,RB              ,BUF       , 3.266785714285714  ,                  7.6923076923076925 ,2.276666666666667  ,           13 ,        56 , 52.53827562233258  ,0.4617243776674229       , 4.3076923076923075 ,0.0384770314722852               ,    0.3333333333333333 ,              0 ,00-0037248     ,James             ,Cook             ,                   4 ,J.Cook            ,James Cook            ,BUF    ,167.6 ,905.5     ,4.3 , 36.8 ,302.6 ,  2.2 , 1.6 , 193.3 ,         6 ,1               ,James Cook            ,       ,    ,      ,      ,         ,       ,            2.0 , 4.0 ,42.0 ,10.0 , 2.0 , 232.7 ,  13.7 ,96.7%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.7 ,  4.7 ,649.0 ,      2.7 ,      2.0 ,   22.0 ,-58.0       ,  24.0 ,   97.0 ,  237.0 ,"1,122" ,    ,      ,      ,    ,      ,        ,     ,          , 445.0 ,10.1 ,    ,     ,473.0 ,   8.0 ,42.0 ,   6.0 , 44.0 ,54.0 ,   33.0 ,    6.0 ,    3.0 ,    1.0 ,    0.0 , 12.0 ,17.0 ,RB  ,BUF    ,6            ,4            ,3           ,1            ,4            ,0            ,3            ,1            ,4            ,2             ,4             ,7             ,bye           ,5             ,3             ,0             ,3             ,4             ,54.0 ,3.2
  2023 ,REG         ,   7 ,Ezekiel Elliott       ,RB              ,NE        , 3.91258064516129   ,                 18.181818181818183  ,2.387333333333333  ,           11 ,        31 , 31.652955482166004 ,-0.6529554821660035      , 2.8181818181818183 ,-0.0593595892878185              ,    0.4545454545454545 ,              1 ,00-0033045     ,Ezekiel           ,Elliott          ,                  15 ,E.Elliott         ,Ezekiel Elliott       ,NE     ,148.5 ,585.2     ,4.6 , 23.5 ,159.4 ,  0.8 , 1.0 , 128.5 ,        20 ,1               ,Ezekiel Elliott       ,       ,    ,      ,      ,         ,       ,            3.0 , 2.0 ,17.0 , 0.0 , 1.0 , 174.5 ,  10.3 ,82.2%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.5 ,  3.5 ,366.0 ,      2.0 ,      1.5 ,   17.0 ,-29.0       ,   6.0 ,  110.0 ,  184.0 ,642     ,    ,      ,      ,    ,      ,        ,     ,          , 313.0 , 6.1 ,    ,     ,274.0 ,   5.0 ,17.0 ,   4.0 , 51.0 ,65.0 ,    8.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 30.0 ,17.0 ,RB  ,NE     ,7            ,0            ,1           ,3            ,4            ,1            ,1            ,0            ,5            ,2             ,bye           ,2             ,5             ,8             ,6             ,11            ,2             ,7             ,65.0 ,3.8
  2023 ,REG         ,   8 ,Travis Etienne        ,RB              ,JAX       , 4.4481012658227845 ,                 50.0                ,2.78478947368421   ,           24 ,        79 , 83.09083525860106  ,-4.090835258601061       , 3.2916666666666665 ,-0.1704514691083775              ,    0.4166666666666667 ,              0 ,00-0036973     ,Travis            ,Etienne          ,                   1 ,T.Etienne         ,                      ,       ,      ,          ,    ,      ,      ,      ,     ,       ,        27 ,1               ,                      ,       ,    ,      ,      ,         ,       ,                ,     ,     ,     ,     ,       ,       ,       ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,    ,      ,      ,          ,          ,        ,            ,       ,        ,        ,        ,    ,      ,      ,    ,      ,        ,     ,          ,       ,     ,    ,     ,      ,       ,     ,       ,      ,     ,        ,        ,        ,        ,        ,      ,     ,    ,       ,             ,             ,            ,             ,             ,             ,             ,             ,             ,              ,              ,              ,              ,              ,              ,              ,              ,              ,     , 
  2023 ,REG         ,   8 ,Javonte Williams      ,RB              ,DEN       , 4.892941176470588  ,                 25.925925925925924  ,2.932541666666667  ,           27 ,        85 , 93.5045134778162   ,-8.50451347781619        , 3.1481481481481484 ,-0.3149819806598589              ,    0.4074074074074074 ,              0 ,00-0036997     ,Javonte           ,Williams         ,                  33 ,J.Williams        ,Javonte Williams      ,DEN    ,177.4 ,786.0     ,4.4 , 37.0 ,239.9 ,  1.7 , 1.4 , 173.1 ,         7 ,1               ,Javonte Williams      ,       ,    ,      ,      ,         ,       ,            3.0 , 2.0 ,21.0 , 2.0 , 1.0 , 179.2 ,  11.2 ,89.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.6 ,  3.6 ,435.0 ,      2.0 ,      1.6 ,   25.0 ,-55.0       ,   3.0 ,   53.0 ,  217.0 ,774     ,    ,      ,      ,    ,      ,        ,     ,          , 228.0 , 4.9 ,    ,     ,339.0 ,  10.0 ,21.0 ,   3.0 , 47.0 ,58.0 ,   21.0 ,    2.0 ,    0.0 ,    0.0 ,    0.0 , 29.0 ,16.0 ,RB  ,DEN    ,6            ,3            ,3           ,3            ,-            ,0            ,4            ,3            ,bye          ,4             ,2             ,6             ,3             ,4             ,2             ,3             ,3             ,9             ,58.0 ,3.6
